importer_iso3,canal,q_sea_predict,v_sea_predict,q_sea_import,v_sea_import,q_sea_export,v_sea_export,q_canal,v_canal,q_canal_import,q_canal_export,v_canal_import,v_canal_export,share_q,dep_share_sea,oil_v_total,oil_q_total,oil_q_canal,oil_v_canal,dep_oil_share_q,dep_oil_share_v,criticality_oil_tonnes,rerouting_share,Stakes_ic,total_naval_fleet,proximity_score,ability_score,Entity,Year,regime_score,regime_scaled
TGO,Strait of Hormuz,8123882.653017283,7526860788.599821,5153620.966361596,5596707146.922324,2970261.6866556862,1930153641.677497,59985.6311111316,131913867.92641188,59467.496745620265,518.1343655113388,131230667.77208816,683200.1543237264,11.013866712990689,0.0073838623319912675,498143.39,142946,1055.4935849088238,3678.2222133514356,0.0073838623319912675,0.0073838623319912675,NA,0,NA,NA,0,NA,Togo,2024,0,0
TGO,Suez Canal,8123882.653017283,7526860788.599821,5153620.966361596,5596707146.922324,2970261.6866556862,1930153641.677497,1398741.4530369116,1160753606.0953429,748313.8706355066,650427.582401405,416609529.5257962,744144076.5695467,12.87404774451186,0.17217647186439927,498143.39,142946,24611.93794712842,85768.57137277148,0.17217647186439927,0.17217647186439927,NA,0.4,NA,NA,0,NA,Togo,2024,0,0
TGO,Taiwan Strait,8123882.653017283,7526860788.599821,5153620.966361596,5596707146.922324,2970261.6866556862,1930153641.677497,391088.6625518229,896611198.7161186,294248.0175874184,96840.6449644045,776267513.0506338,120343685.66548476,30.18175180408299,0.04814060951589066,498143.39,142946,6881.507567858506,23980.92642091203,0.04814060951589066,0.04814060951589066,NA,0.8,NA,NA,0,NA,Togo,2024,0,0
THA,Gibraltar Strait,228875158.47452465,365213071260.5211,134288526.22700414,164732865859.57874,94586632.24752048,200480205400.9424,16224062.739181764,55977245741.46657,8126825.539409026,8097237.199772739,15676769613.95307,40300476127.5135,13.665491262793957,0.07088607976207087,32829737.857,177535150.093,12584770.810063621,2327171.4162991797,0.07088607976207087,0.07088607976207087,52.5,0.4,2.2329115125052326,293,0,293,Thailand,2024,2,0.4
THA,Malacca Strait,228875158.47452465,365213071260.5211,134288526.22700414,164732865859.57874,94586632.24752048,200480205400.9424,119202159.73704702,179352709769.8421,74485956.2996067,44716203.43744031,84480963507.62163,94871746262.22046,23.00941665945064,0.5208173771742687,32829737.857,177535150.093,92463391.22767638,17098297.964001536,0.5208173771742687,0.5208173771742687,52.5,0.8,5.468582460329819,293,0,293,Thailand,2024,2,0.4
THA,Panama Canal,228875158.47452465,365213071260.5211,134288526.22700414,164732865859.57874,94586632.24752048,200480205400.9424,1402280.3818617368,3813019082.512086,468511.2506992544,933769.1311624824,852855891.3513021,2960163191.160784,6.157253704042887,0.006126835219724468,32829737.857,177535150.093,1087728.6103288622,201142.3941565893,0.006126835219724469,0.006126835219724468,52.5,0.4,0.1929953094213208,293,0,293,Thailand,2024,2,0.4
THA,Strait of Hormuz,228875158.47452465,365213071260.5211,134288526.22700414,164732865859.57874,94586632.24752048,200480205400.9424,11359094.04753656,11196189263.242085,8906268.674433727,2452825.373102835,7101257971.408161,4094931291.833924,11.013866712990689,0.049630087088725724,32829737.857,177535150.093,8811084.960425582,1629342.7489429459,0.04963008708872572,0.049630087088725724,52.5,0,2.6055795721581,293,0,293,Thailand,2024,2,0.4
THA,Suez Canal,228875158.47452465,365213071260.5211,134288526.22700414,164732865859.57874,94586632.24752048,200480205400.9424,23454040.03448167,73695914759.64764,11488726.990569968,11965313.043911709,22259103077.089905,51436811682.55773,12.87404774451186,0.10247525415516977,32829737.857,177535150.093,18192959.627256386,3364235.7307436736,0.10247525415516977,0.10247525415516977,52.5,0.4,3.2279705058878476,293,0,293,Thailand,2024,2,0.4
THA,Taiwan Strait,228875158.47452465,365213071260.5211,134288526.22700414,164732865859.57874,94586632.24752048,200480205400.9424,50398439.51585436,104498786021.204,28405840.66223204,21992598.85362232,58264067914.54061,46234718106.66338,30.18175180408299,0.22020056633391275,32829737.857,177535150.093,39093340.5946548,7229126.868705295,0.22020056633391275,0.22020056633391275,52.5,0.8,2.312105946506083,293,0,293,Thailand,2024,2,0.4
TJK,Gibraltar Strait,775516.0572146646,1388227599.078494,530561.65761715,700827529.4669927,244954.39959751465,687400069.6115012,101432.34550157156,182449923.9666311,54711.182646861766,46721.16285470979,64231016.15397294,118218907.8126582,13.665491262793957,0.130793353094293,NA,NA,NA,NA,NA,NA,NA,0.4,NA,0,0,0,Tajikistan,2024,1,0.2
TJK,Malacca Strait,775516.0572146646,1388227599.078494,530561.65761715,700827529.4669927,244954.39959751465,687400069.6115012,446885.7930054328,789576643.9096447,238523.93365224023,208361.85935319253,286111043.78884417,503465600.12080055,23.00941665945064,0.576243120755569,NA,NA,NA,NA,NA,NA,NA,0.8,NA,0,0,0,Tajikistan,2024,1,0.2
TJK,Panama Canal,775516.0572146646,1388227599.078494,530561.65761715,700827529.4669927,244954.39959751465,687400069.6115012,1482.0829748614676,2324588.03958701,1452.7687934967882,29.31418136467938,2276347.765794028,48240.27379298202,6.157253704042887,0.0019110925700036455,NA,NA,NA,NA,NA,NA,NA,0.4,NA,0,0,0,Tajikistan,2024,1,0.2
TJK,Strait of Hormuz,775516.0572146646,1388227599.078494,530561.65761715,700827529.4669927,244954.39959751465,687400069.6115012,175926.795054006,408424985.5386375,101257.11578629944,74669.67926770657,211606287.39866492,196818698.13997263,11.013866712990689,0.22685126041859513,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,Tajikistan,2024,1,0.2
TJK,Suez Canal,775516.0572146646,1388227599.078494,530561.65761715,700827529.4669927,244954.39959751465,687400069.6115012,393747.1532983637,642052191.9335898,246763.4255970998,146983.7277012639,256322382.88811424,385729809.04547554,12.87404774451186,0.5077227603933074,NA,NA,NA,NA,NA,NA,NA,0.4,NA,0,0,0,Tajikistan,2024,1,0.2
TJK,Taiwan Strait,775516.0572146646,1388227599.078494,530561.65761715,700827529.4669927,244954.39959751465,687400069.6115012,405133.2012296866,607313106.8128693,242577.89175671776,162555.3094729689,258639443.4035719,348673663.40929747,30.18175180408299,0.5224046587568525,NA,NA,NA,NA,NA,NA,NA,0.8,NA,0,0,0,Tajikistan,2024,1,0.2
TKM,Gibraltar Strait,6229199.629752255,7444792556.635968,437849.7668130603,1132277730.2029295,5791349.862939195,6312514826.433039,186101.02619872752,174637722.81175768,31538.32647653328,154562.69972219423,101120040.5978744,73517682.21388327,13.665491262793957,0.029875591931563934,0.015,0.002,5.9751183863127866e-5,4.48133878973459e-4,0.029875591931563934,0.029875591931563934,6.4,0.4,0.1147222730172055,16,0,16,Turkmenistan,2024,1,0.2
TKM,Malacca Strait,6229199.629752255,7444792556.635968,437849.7668130603,1132277730.2029295,5791349.862939195,6312514826.433039,4983724.929019495,5909107996.113605,87777.42744128307,4895947.501578212,148754101.52370864,5760353894.589896,23.00941665945064,0.8000586311628137,0.015,0.002,0.0016001172623256274,0.012000879467442205,0.8000586311628137,0.8000586311628137,6.4,0.8,1.0240750478884015,16,0,16,Turkmenistan,2024,1,0.2
TKM,Panama Canal,6229199.629752255,7444792556.635968,437849.7668130603,1132277730.2029295,5791349.862939195,6312514826.433039,771.555868043402,820501.0995826138,771.1493573514822,0.4065106919198572,818132.1578834872,2368.941699126661,6.157253704042887,1.2386115615210875e-4,0.015,0.002,2.477223123042175e-7,1.8579173422816313e-6,1.2386115615210875e-4,1.2386115615210875e-4,6.4,0.4,4.756268396240976e-4,16,0,16,Turkmenistan,2024,1,0.2
TKM,Strait of Hormuz,6229199.629752255,7444792556.635968,437849.7668130603,1132277730.2029295,5791349.862939195,6312514826.433039,4784447.400992012,5695721924.738884,196736.86293132487,4587710.538060687,374104524.9363888,5321617399.802495,11.013866712990689,0.7680677591612675,0.015,0.002,0.001536135518322535,0.011521016387419012,0.7680677591612675,0.7680677591612675,6.4,0,4.915633658632112,16,0,16,Turkmenistan,2024,1,0.2
TKM,Suez Canal,6229199.629752255,7444792556.635968,437849.7668130603,1132277730.2029295,5791349.862939195,6312514826.433039,1103585.3184988596,1307601386.690898,90188.12486248802,1013397.1936363716,207482968.37421647,1100118418.3166814,12.87404774451186,0.17716326078680367,0.015,0.002,3.5432652157360735e-4,0.002657448911802055,0.17716326078680367,0.17716326078680367,6.4,0.4,0.6803069214213261,16,0,16,Turkmenistan,2024,1,0.2
TKM,Taiwan Strait,6229199.629752255,7444792556.635968,437849.7668130603,1132277730.2029295,5791349.862939195,6312514826.433039,4950117.452046654,5825605562.963682,65955.41434980946,4884162.037696845,75796464.1479228,5749809098.81576,30.18175180408299,0.7946634794626943,0.015,0.002,0.0015893269589253886,0.011919952191940414,0.7946634794626943,0.7946634794626943,6.4,0.8,1.0171692537122488,16,0,16,Turkmenistan,2024,1,0.2
TLS,Gibraltar Strait,818687.2708849488,609261268.3012459,683842.3830967387,448876685.48371744,134844.88778821006,160384582.81752855,11608.870769992358,28798244.97479881,10160.665747279978,1448.2050227123807,21966179.295287624,6832065.67951118,13.665491262793957,0.014179859859606597,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0,NA,East Timor,2024,5,1
TLS,Malacca Strait,818687.2708849488,609261268.3012459,683842.3830967387,448876685.48371744,134844.88778821006,160384582.81752855,117296.37012041394,80632583.30039081,115626.85887030848,1669.5112501054557,68971282.57779276,11661300.72259804,23.00941665945064,0.1432737191499558,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,0,NA,East Timor,2024,5,1
TLS,Panama Canal,818687.2708849488,609261268.3012459,683842.3830967387,448876685.48371744,134844.88778821006,160384582.81752855,543.8899655400064,3211199.8034474263,7.005662195820644,536.8843033441858,97923.34039803814,3113276.463049388,6.157253704042887,6.643439868707083e-4,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0,NA,East Timor,2024,5,1
TLS,Strait of Hormuz,818687.2708849488,609261268.3012459,683842.3830967387,448876685.48371744,134844.88778821006,160384582.81752855,0,0,0,0,0,0,11.013866712990689,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,East Timor,2024,5,1
TLS,Suez Canal,818687.2708849488,609261268.3012459,683842.3830967387,448876685.48371744,134844.88778821006,160384582.81752855,35804.75875712071,44699131.73579267,34247.51980897051,1557.2389481502048,37571152.67303659,7127979.062756074,12.87404774451186,0.043734353800832945,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0,NA,East Timor,2024,5,1
TLS,Taiwan Strait,818687.2708849488,609261268.3012459,683842.3830967387,448876685.48371744,134844.88778821006,160384582.81752855,84588.89683302259,85909924.48678106,81265.17949484002,3323.717338182575,81972853.81578967,3937070.670991397,30.18175180408299,0.10332259928945442,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,0,NA,East Timor,2024,5,1
TON,Gibraltar Strait,88292.70367096286,163619580.5979315,83392.37666962628,157546496.56689268,4900.327001336577,6073084.031038813,40.64128711840268,185379.3724340774,38.91992559886001,1.7213615195426688,173390.33253619206,11989.03989788536,13.665491262793957,4.6030176253135315e-4,0.095,0.162,7.456888553007922e-5,4.372866744047855e-5,4.603017625313532e-4,4.6030176253135315e-4,NA,0.4,NA,NA,0,NA,NA,NA,NA,NA
TON,Malacca Strait,88292.70367096286,163619580.5979315,83392.37666962628,157546496.56689268,4900.327001336577,6073084.031038813,4248.642333679927,4131913.688505351,4248.506185664782,0.1361480151450176,4125386.124353147,6527.564152204406,23.00941665945064,0.048119970926625885,0.095,0.162,0.007795435290113393,0.0045713972380294595,0.048119970926625885,0.048119970926625885,NA,0.8,NA,NA,0,NA,NA,NA,NA,NA
TON,Panama Canal,88292.70367096286,163619580.5979315,83392.37666962628,157546496.56689268,4900.327001336577,6073084.031038813,2726.239279223087,4450427.952251361,2638.93021224912,87.30906697396729,4111640.830009913,338787.12224144733,6.157253704042887,0.030877288449370197,0.095,0.162,0.005002120728797972,0.0029333424026901688,0.030877288449370197,0.030877288449370197,NA,0.4,NA,NA,0,NA,NA,NA,NA,NA
TON,Strait of Hormuz,88292.70367096286,163619580.5979315,83392.37666962628,157546496.56689268,4900.327001336577,6073084.031038813,74.80910728520021,159003.6412502862,74.80910728520021,0,159003.6412502862,0,11.013866712990689,8.472852701848222e-4,0.095,0.162,1.372602137699412e-4,8.049210066755811e-5,8.472852701848221e-4,8.472852701848222e-4,NA,0,NA,NA,0,NA,NA,NA,NA,NA
TON,Suez Canal,88292.70367096286,163619580.5979315,83392.37666962628,157546496.56689268,4900.327001336577,6073084.031038813,279.60518435705984,1174136.7589512116,279.46903634191483,0.1361480151450176,1167609.1947990071,6527.564152204406,12.87404774451186,0.003166798305316984,0.095,0.162,5.130213254613515e-4,3.008458390051135e-4,0.003166798305316984,0.003166798305316984,NA,0.4,NA,NA,0,NA,NA,NA,NA,NA
TON,Taiwan Strait,88292.70367096286,163619580.5979315,83392.37666962628,157546496.56689268,4900.327001336577,6073084.031038813,1532.4777164407285,4619436.856745022,1532.4777147043856,1.7363427344277269e-6,4619436.759509829,0.0972351931279703,30.18175180408299,0.01735678773810978,0.095,0.162,0.0028117996135737845,0.0016488948351204291,0.01735678773810978,0.01735678773810978,NA,0.8,NA,NA,0,NA,NA,NA,NA,NA
TTO,Gibraltar Strait,20678336.65510819,19062492149.798927,4334852.782900834,4673381635.709133,16343483.872207357,14389110514.089792,1755332.511643257,2534177422.287478,264120.2823903638,1491212.2292528932,451037934.20999366,2083139488.0774844,13.665491262793957,0.08488751009910825,2.855,0.046,0.003904825464558979,0.24235384133295404,0.08488751009910825,0.08488751009910825,1.6,0.4,0.08149200969514392,NA,0,NA,Trinidad and Tobago,2024,4,0.8
TTO,Malacca Strait,20678336.65510819,19062492149.798927,4334852.782900834,4673381635.709133,16343483.872207357,14389110514.089792,222536.2322663034,403775788.2317994,33504.986353434324,189031.24591286908,105029682.91644852,298746105.3153509,23.00941665945064,0.010761805264028819,2.855,0.046,4.950430421453257e-4,0.03072495402880228,0.010761805264028819,0.010761805264028819,1.6,0.8,0.0034437776844892212,NA,0,NA,Trinidad and Tobago,2024,4,0.8
TTO,Panama Canal,20678336.65510819,19062492149.798927,4334852.782900834,4673381635.709133,16343483.872207357,14389110514.089792,4209074.775363832,3464691476.396572,800701.0869651655,3408373.688398666,1276854956.2997413,2187836520.096831,6.157253704042887,0.20354996852825005,2.855,0.046,0.009363298552299502,0.5811351601481539,0.20354996852825005,0.20354996852825005,1.6,0.4,0.19540796978712005,NA,0,NA,Trinidad and Tobago,2024,4,0.8
TTO,Strait of Hormuz,20678336.65510819,19062492149.798927,4334852.782900834,4673381635.709133,16343483.872207357,14389110514.089792,3511.2653419885346,15839579.489938516,3366.588992941809,144.6763490467257,15020150.982755875,819428.5071826412,11.013866712990689,1.6980405148405122e-4,2.855,0.046,7.810986368266356e-6,4.8479056698696625e-4,1.6980405148405122e-4,1.6980405148405122e-4,1.6,0,2.71686482374482e-4,NA,0,NA,Trinidad and Tobago,2024,4,0.8
TTO,Suez Canal,20678336.65510819,19062492149.798927,4334852.782900834,4673381635.709133,16343483.872207357,14389110514.089792,321525.2910816343,547611784.8952941,72989.29744668367,248535.99363495063,222446480.53417757,325165304.3611165,12.87404774451186,0.0155488952735571,2.855,0.046,7.152491825836267e-4,0.04439209600600552,0.0155488952735571,0.0155488952735571,1.6,0.4,0.014926939462614816,NA,0,NA,Trinidad and Tobago,2024,4,0.8
